"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","wt_ba_mean","wt_veh_mean","hk3456_ba_mean","hk3456_veh_mean"
"Os02g0755600",129.212937010151,1.17295809781372,0.243883410283291,4.80950342809798,1.51305701359316e-06,0.000181815466023084,6.49251129598235,2.97718629792144,2.81964973729713,2.67392062737685
"Os02g0767800",123.819079777756,1.99907098622899,0.439610218655804,4.54737151547921,5.43200613588072e-06,0.000553913135648872,8.52373618827709,2.23541839350892,4.59621410821805,4.0436660333345
"Os02g0769100",137.247426392628,1.15850782514065,0.314704161762335,3.68125994474631,0.000232084238582707,0.0137797411530662,17.1518671097038,7.9865469623437,6.99908889752019,5.48553653436423
"Os02g0771400",59.3093045919854,1.76558469589377,0.254835347680636,6.92833514645082,4.25821993749739e-12,1.39729665769546e-09,13.9363385198104,4.23648169160031,5.67203675250731,5.37461452584171
"Os02g0788600",151.246456519335,-1.10580665483142,0.292939758013748,-3.77486027273745,0.000160097375773926,0.0100914190479471,1.33509639511593,2.95691184601992,3.36469229168373,2.83553433275753
"Os03g0102500",433.377536823043,1.03324830263103,0.303939942922027,3.39951469588878,0.000675055520628474,0.0324165967176094,39.2175148881711,19.8134372741251,18.1043663347065,17.4775401955224
"Os03g0103400",213.625051164711,1.66465848287379,0.351369836043118,4.73762489580783,2.16237588616938e-06,0.00024818838926684,7.99421868192096,2.57301115925826,1.79442362898678,1.8118035833701
"Os03g0132200",1281.38208942429,1.04794282076315,0.231425504283394,4.52820800372929,5.94860105999668e-06,0.000594892991535497,77.413130245491,38.97687403688,65.6952908666069,62.0288958977057
"Os03g0132250",18.2374734168159,1.99364657805451,0.56474831953162,3.53015052742071,0.000415323298108934,0.0216501014564117,1.40937175008921,0.3773995080022,0.802954618366165,0.912904793365547
"Os03g0140500",759.171915114804,1.13603743990939,0.144921672417494,7.83897550282654,4.54237146184951e-15,2.58359994591196e-12,47.2225058599685,22.1261383909657,19.3473053420672,19.4074146055969
"Os03g0147001",29.594409620128,1.55128794854641,0.37270453543273,4.162245964475,3.15132637683837e-05,0.00247332840643615,1.67301490767194,0.596886271810749,0.646619541330299,0.653812225249295
"Os03g0161900",65.7920032297366,1.36132465096756,0.344995844198494,3.94591608525094,7.94954532757128e-05,0.0054695863618061,3.34019431193232,1.36702341461493,1.07264248013013,1.42817936981834
"Os03g0170500",12.3534653811916,2.41213008725284,0.657313391047744,3.66968042961661,0.000242853876414682,0.0142239015259354,1.78301672078419,0.346250337462097,0.821798754487701,0.823097973291184
"Os03g0175800",118.146446793215,1.4819274179883,0.319424631155553,4.63936488750812,3.49481530452516e-06,0.000368106163453997,10.6735343864285,3.97089442078085,3.58940798845002,3.0585792055671
"Os03g0178500",165.245119226762,1.09622937309669,0.281771963054523,3.89048421004391,0.00010004438719059,0.00670139834850817,10.5982624659635,5.15837402981934,4.42083913675796,4.62167385293857
"Os03g0178550",77.2851522425928,1.01881376091615,0.252031076186067,4.0424132465474,5.29038886881232e-05,0.00390223351865278,4.45631989590082,2.28718940058802,2.02413099281292,2.34947748405693
"Os03g0180100",85.7859563377633,1.35920772361278,0.401548284255761,3.38491727372704,0.000711997092153077,0.0336849640917893,5.54972707891362,2.29445861297744,6.74208135152289,8.07060291083543
"Os03g0241600",969.36463139252,1.11319112022625,0.147684175190601,7.5376465947659,4.78528569093856e-14,2.07592181795885e-11,34.034417204592,16.3463157548535,20.4993121415618,20.0191862998507
"Os03g0253200",7.70703187974684,2.75864379508432,0.765215365299668,3.60505541339202,0.000312086330509784,0.0173638021332861,0.539227239914053,0.081563412854022,0.120773421834611,0.0688430706040164
"Os03g0285200",99.6893008084963,1.3937779728305,0.331977109683161,4.19841589126648,2.68788650195763e-05,0.00217023517405696,5.29410285222463,2.13819363484586,4.72673715075118,4.27804584762666
"Os03g0299200",683.092530892239,1.28462004893663,0.251821339615096,5.10131528527385,3.37301118334453e-07,4.59213942753741e-05,47.0282125231364,20.0989556436082,29.6332763160584,25.1750033848794
"Os03g0310701",17.922828929425,2.6053260041754,0.603574072492487,4.31649754837312,1.58524440943327e-05,0.00138007927413077,7.31833748574658,1.28293080310374,4.31477984125417,4.62598668052455
"Os03g0310800",7943.2789535186,1.00969718654375,0.227449855920556,4.43920785290108,9.02905857840735e-06,0.000846515583568997,798.575232755343,417.678854309171,381.762392131406,338.567627698131
"Os03g0315400",519.427627656293,1.18533726625901,0.294959054713144,4.01865020693054,5.85324901407784e-05,0.00424402007125559,22.1169951030857,10.164145423285,13.8603859906368,14.4765987170567
"Os03g0320600",989.600387210425,1.52312349752025,0.210327278093715,7.24168311084021,4.43150323552844e-13,1.66800478401986e-10,96.4589839630832,34.738091753433,41.9319231198964,33.2927440015621
"Os03g0351700",157.556080631121,1.56494415552462,0.275995231479072,5.67018548522741,1.42643002644986e-08,2.5353803143739e-06,21.0667039597197,7.4457398913285,10.1944526940249,6.92171463530752
"Os03g0369100",67.3449628821383,2.92353444440274,0.530359643427309,5.51236218787344,3.54049393295042e-08,5.92280668064484e-06,31.1452013651015,4.20422255123451,1.20987482293183,1.85140885563128
"Os03g0386500",582.45921351584,1.98588086611075,0.194448063013791,10.2129115370509,1.7357668478604e-24,1.70872894119181e-21,40.1787171739812,10.433575946357,12.8172504244756,12.37610835716
"Os03g0391100",21.4973645598288,2.58696064450395,0.512405978373198,5.04865429696413,4.44933037147001e-07,5.84632954397609e-05,2.23705580596547,0.379109250896284,0.377111977954352,0.407716146794533
"Os03g0423300",13070.4616995956,1.0062383924548,0.213534289202598,4.71230356591627,2.4493214323608e-06,0.000271386935330193,712.136497350464,362.046424146256,331.68102094989,308.535827030671
"Os03g0592500",38.7094133953366,1.38943507075999,0.365615777342171,3.80026015523848,0.000144544259867919,0.0093424503316146,3.32854468512547,1.32661732173217,1.47206959508127,1.5167323740961
"Os03g0594900",25.33563897257,1.27309067538434,0.384850907849461,3.30801006160631,0.000939614337212906,0.0422661317415893,1.61605373711741,0.7016849651387,0.208976284446099,0.214039596805976
"Os03g0596101",14.913479644145,4.29941613531784,0.750697854284634,5.72722582165218,1.02086238954669e-08,1.87978222017608e-06,1.03171486592095,0.0504525119207378,0.0269324963778229,0.0542399473186818
"Os03g0596200",41.9097800405267,3.22737806630823,0.442948258387244,7.28612880894709,3.18988012053322e-13,1.23704517704618e-10,3.19877617905391,0.350983084810631,0.43037232261713,0.378568386609102
"Os03g0596600",463.672612785988,2.22825998156871,0.250520818930413,8.89451020910023,5.86775157751862e-19,4.84468069763191e-16,20.287886284885,4.42164621959743,3.6231949497506,3.82577246229677
