"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","wt_ba_mean","wt_veh_mean","hk3456_ba_mean","hk3456_veh_mean"
"Os08g0411300",26.6727467311516,-22.1003866333112,3.40113619984825,-6.4979422565604,8.14260437053723e-11,2.64577643811866e-06,1.3203085989439,0.793312340953896,0.00468250474303062,1.62141562815353
"Os10g0469300",13.604431492221,7.16635568632833,1.45835414694487,4.91400233704634,8.92356850033481e-07,0.0144976755640689,0.252581000259938,0.155613561659,0.343081104715899,1.22700606341763e-06
